"area","year","est","lwr","upr","log_est","se","type"
"Coastwide",1980,42236.4211302377,15281.8222118878,116734.460403752,10.6510381877602,0.518692631836236,"index"
"Coastwide",1983,15320.1620502165,6346.82604779989,36980.2738372285,9.63692502092901,0.449607694806885,"index"
"Coastwide",1986,22550.0704846272,10134.7636715295,50174.399260058,10.02349347063,0.408051748081894,"index"
"Coastwide",1989,43751.1121032074,23409.4285916127,81768.7541059092,10.6862723109646,0.319076352647899,"index"
"Coastwide",1992,7498.89750463497,3693.86993404124,15223.4552892064,8.92251128933693,0.361272627886078,"index"
"WA",1980,19.0117275516241,1.33971194604185,269.793656438659,2.94505602831161,1.35339293171763,"index"
"WA",1983,7.30433810231515,0.528135839431249,101.022030942625,1.98846843224256,1.34026452000008,"index"
"WA",1986,15.5964392186606,1.15749985409023,210.150278154948,2.74704263298724,1.32695308310743,"index"
"WA",1989,36.0306592235305,2.94390696144129,440.981464796905,3.58437022111026,1.2778972691695,"index"
"WA",1992,4.01131984436975,0.309473513260901,51.9937448742804,1.38912032541119,1.30716845577992,"index"
"OR",1980,789.414581746913,174.618089153705,3568.79052390793,6.67129163499495,0.769754141124985,"index"
"OR",1983,304.195983349149,77.0746015712701,1200.59259988765,5.71767217575758,0.7004712240592,"index"
"OR",1986,594.421993414551,147.843302226879,2389.94598289411,6.38758949375293,0.709929652071749,"index"
"OR",1989,1365.25061273146,383.906725890055,4855.10961351953,7.21909328983748,0.647304582171065,"index"
"OR",1992,158.209713056293,40.8710253500638,612.421956409649,5.06392145077051,0.690573947327365,"index"
"CA",1980,41427.9948209393,14960.7912066743,114718.448454659,10.6317121346952,0.519664649173454,"index"
"CA",1983,15008.6617287651,6201.36259850422,36324.2631454627,9.61638276200941,0.450956470701732,"index"
"CA",1986,21940.0520519939,9849.38194334647,48872.6995067318,9.9960691062965,0.408632570437443,"index"
"CA",1989,42349.8308312523,22611.5155788442,79318.3528623678,10.6537197055327,0.320161552000943,"index"
"CA",1992,7336.67647173429,3610.01812382568,14910.4020546737,8.9006412222987,0.361829684692128,"index"
"North of Cape Mendocino",1980,2592.37835953585,727.21656797961,9241.29874771804,7.86033101886244,0.648535739959887,"index"
"North of Cape Mendocino",1983,996.899496546234,331.219279163384,3000.45519308044,6.9046499590092,0.562188558998671,"index"
"North of Cape Mendocino",1986,1693.67713148151,587.1273321155,4885.72421823333,7.434657261699,0.54052806766991,"index"
"North of Cape Mendocino",1989,3568.4183484247,1400.09237970266,9094.83523657083,8.17987773694567,0.47734766832306,"index"
"North of Cape Mendocino",1992,506.584057928702,182.808499744045,1403.80457203479,6.22769026831739,0.520035633773032,"index"
"South of Cape Mendocino",1980,39644.0427707021,14312.3781134583,109810.551031166,10.5876959703955,0.519813595689368,"index"
"South of Cape Mendocino",1983,14323.2625536703,5896.14660833663,34794.9031476425,9.56964024652509,0.452858294457193,"index"
"South of Cape Mendocino",1986,20856.3933531455,9342.22679773127,46561.6124633978,9.94541581586632,0.409760538571134,"index"
"South of Cape Mendocino",1989,40182.6937547825,21428.6940074822,75349.8499174453,10.6011916783015,0.320774023862028,"index"
"South of Cape Mendocino",1992,6992.31344670625,3435.23079528386,14232.6528407093,8.85256674566499,0.362622660192021,"index"
"North of Monterey Bay",1980,33918.519054926,12317.5940037337,93400.2155397112,10.4317164290154,0.516811793938281,"index"
"North of Monterey Bay",1983,12332.7558064346,5121.99968866961,29694.8213639296,9.42001407535656,0.44833164094404,"index"
"North of Monterey Bay",1986,18377.8660492853,8276.64406563562,40807.1143143372,9.81890228738944,0.407002085009586,"index"
"North of Monterey Bay",1989,35625.919260229,18252.3261287696,69536.6779106478,10.4808287210339,0.341221020544316,"index"
"North of Monterey Bay",1992,6067.43492893049,2925.15736308367,12585.226039941,8.71069121301593,0.372245439817852,"index"
"South of Monterey Bay",1980,8317.90207531197,2327.65011846452,29724.1816481078,9.02616534760937,0.649782778078843,"index"
"South of Monterey Bay",1983,2987.40624378189,940.051660926995,9493.72937290103,8.0021608129128,0.589922054612279,"index"
"South of Monterey Bay",1986,4172.20443534176,1414.92538923556,12302.6203238109,8.33619981667989,0.551728371020012,"index"
"South of Monterey Bay",1989,8125.19284297837,3624.83503855607,18212.9001825929,9.00272474143669,0.41182424174902,"index"
"South of Monterey Bay",1992,1431.46257570449,553.830603704808,3699.84087541448,7.26645198078356,0.484495183467388,"index"
